y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100
0.2768733719305211,-0.31562237457224,-1.1419924769277428,0.1588759051032066,0.48151356548319063,-0.8118662495122592,-1.3433712657013475,-0.7140684907329312,0.2454131435025687,-0.9209389347427224,-0.4114710819760077,-0.2739836325602238,0.1859390901431446,-0.31007855825228203,-0.27718047503213783,-0.13904978085603972,-1.2849287789499744,-0.7085073507456362,-0.48458783547928824,0.264619806777801,-0.36207201722085947,-0.34622346409994326,0.5632698030525843,0.09020911739207971,-0.5807260221753727,-0.30368922298120893,-0.2618012452228357,-0.5793242264546119,0.05342863127972501,0.287658462129304,-0.925116126329275,-1.134673379429599,0.3265778344000058,-0.4346782084395742,0.05782017432309638,-0.27604447593292,-0.8452326136191727,0.4469547455420383,-0.2254862244317917,-0.1095108490311898,0.13280960346471665,0.39180540593502383,0.3151957986644415,0.3787299257154099,-0.17353842417760684,-0.8740667527618146,-0.5118506961552288,0.1569871189558477,-0.10904196129504715,-0.7192782180935253,0.4064503241354089,0.429629452371788,-0.06986250950495485,-0.8774197113650681,-0.2589023183462856,-0.37025083331396147,-0.6347193080940332,-0.6813819756653979,-0.3613303846981564,-0.521380035896596,0.3809807124875649,-0.8208122330737124,-0.4109622657477088,0.19032995227989039,0.06952939375181859,-0.5252853083427435,1.0159353049466258,-0.21412669883665314,-0.38959677070331405,-0.7488919194144664,-0.6236195663398384,-0.7890414275263344,-0.39563184607555746,0.43914138900568855,-0.7374247371932304,-0.12368611035636069,-0.5973665301267391,0.11924470724247634,0.7109434027810863,-0.5312177633065268,-0.5338883620435457,-0.2718365743659693,-0.42367373371124034,0.2030347045331583,-0.5396648375071157,-0.48095935266673456,-0.42182698744244984,-0.2000162664845412,-0.585298526673173,-0.30484617344883413,-0.8469952446243121,-0.4536526205578649,-0.8280835783468421,-0.7399420744488513,0.24763249264065923,-0.22992615320456364,-0.16167172649250455,-0.5244053936455415,0.6606585659791949,-0.6671549548816065
0.2579678561602231,0.038950379161364596,-0.5611335553229377,-0.2669242847163448,-0.6527987932158449,-0.14875904869878345,-0.6901122596783819,-0.6493079940816436,-0.22279956759600067,-0.4582339912087326,-0.7018610322609654,-0.3113431955697421,0.4802901493855894,-0.31206813913741027,-0.12269801421642157,0.10180477412342785,-0.18247293675105541,-0.5324611278265693,-0.09587237505059398,0.23209103318554788,-0.6148558228679569,-0.3248514173023427,1.0517924381675228,-0.15706520831297308,-0.40274889473348136,0.2896449466982011,-0.04513168617894239,-0.9589796836341902,-0.4927278077940919,0.04391812449571022,0.12148147143134665,-1.0552502805172304,-0.11411570897311063,-0.17688919738124553,0.24951228650821786,-0.688886309726786,-1.0914960253322121,-0.42519919661656286,-0.03206610091870948,-0.7881934820398026,0.04696903928618315,0.6930198051338822,0.10982427331905467,-0.40542407432236843,-0.41346875901433305,-1.1491357704695988,0.21434377703358243,-0.1272065632281779,0.28405775713819975,-0.8736711169297424,0.5098639101530175,-0.052068097738773134,-0.009692767259813212,-0.5411361693902285,-0.7566704147802593,-0.5827312591998787,-0.1819509775012462,-0.10600253646678792,-0.5257537432212089,-0.5060133552264229,0.4700119660461249,-0.6190248385657474,-0.8923223332669726,0.03862283728645553,-0.31284025708961205,-0.6076186451024355,0.4611561077936013,-0.4229690020370069,-0.663583551469429,-0.0338533291120751,-0.3929976452443599,-0.7854343702255369,-0.25863885242581236,0.34206343814243495,-0.6393717018098254,-0.16463137259107766,-0.8991019785371678,0.02894060802422449,0.6564731259283243,-0.38999886046156684,0.20472392990648125,0.20953810512326745,-0.26612208990700037,-0.18763558275725092,-0.5883111829527639,-0.896046973041566,-0.06774150638392784,0.22326278275651842,-1.0419237533777777,0.26718789032991613,-0.39311115950419234,-0.3107486826855845,-0.33564344923527417,-0.45420810123684935,0.03873886052367962,0.4692138058919752,-0.34398119854431297,-1.2663368067673468,0.06483836827671682,-0.6630565423264356
0.14488972184692991,0.48797556608132187,-0.7120608893050788,0.37985007499344325,0.06570881097829452,-0.10946891202464007,-0.5499632418528132,-0.9163704142411342,0.07700130302825696,-0.5566845123436523,-0.3107674537047495,-0.448653734882921,0.4808821083331179,0.1390676078868864,-0.14711829206474097,-0.2984972404955736,-0.47373721740460256,-0.4745847636151522,-0.054253482599134185,-0.20702832747154065,-0.8544979842915091,-0.8710871331490255,0.5022501121066889,-0.12688291107610342,-0.3093487988118804,-0.06571954872400047,-0.26670751368812806,-0.9411626701538347,-0.14254156048979696,0.6191264622285065,0.20365675151480253,-0.5168329382601926,0.7450835475269171,0.5533907420029025,0.5557903260726776,-0.21048476447189002,-0.5524003225734219,-0.3321605021119825,-0.15466602990324566,-0.6532183136316756,0.572519982724691,-0.5764304996244832,0.590278139376611,-0.7391527470689753,-0.07735925585974944,-0.47838348019408433,-0.4113191371733136,0.383395690401474,1.0119479378722473,-0.9879085021634527,0.8219845129022004,0.06875374468908593,0.22408380800256497,-0.08431821205125635,0.37298789493090373,-0.7815881855624002,-0.29656107154952965,-0.7018783520648274,-0.7845891189447434,-0.751623812716314,1.0185800193429881,-0.5167393228524436,-0.6884900722940704,0.2359622901540537,-0.15509113667527372,0.7331831969459851,0.17562323569296262,-0.1626168260758343,-0.6883486624101922,-0.08040409557034534,-0.19944999865195043,-1.1368445453192608,-0.5871411269425445,0.7211956812786263,-0.5178472643318066,-0.6791693598997209,-0.9514308055164029,-0.15693381857739877,0.7380250686950635,-0.3440260203823038,-0.16638704859814588,-0.40282355582082924,-0.3591621844347411,0.12312399430882827,-0.631816928217492,-0.5474274703389664,-0.21638346377506296,0.3272818035276972,-0.7536716464969561,-0.4660781949417636,-0.8426307562576936,-0.43401482790750784,-1.1582852708508469,-0.5344633131470888,-0.30813133468164583,-0.1120280458200697,-0.4336252992273017,-0.5800845560689423,0.46787172433119995,-0.9061999471395001
0.26541511769269527,-0.16198942988665588,-0.7379454890757102,-0.14617726227464073,-0.3185270582057462,0.007688234205333041,-1.1932976304807419,-0.7839995254353201,0.2234322718452296,-0.4227660791764421,-0.626795652793796,-0.09652882353636238,-0.1786545091458193,-0.24400201422212484,-0.2323177050474421,0.05685150146027894,-0.5001285139202588,0.27113278099915167,-0.1931615070661199,0.4344837771749066,-0.15245514761125978,0.21899120609549216,0.7926454105501595,0.06380546146210829,-0.004933139798801069,-0.32618052901813427,-0.32502714977562414,-0.5653404919405409,-0.1764317454087678,0.897873196714048,0.05213924116061038,-1.0658608207799782,0.2764504578116657,0.4215831158856704,0.4616161297542823,-1.0206858694826353,-0.7746096351754204,0.10194252242125779,0.21282104796688817,-0.8282093993434513,0.3706541242445199,0.7458219624464579,0.2201200848395663,0.025646601788646327,-0.6575731523121326,-0.8699751074231816,0.3283347396283412,-0.3028492299980415,-0.2106393196180694,-1.0884635728913574,0.9581424547066113,-0.3943342173084204,-0.690248448581479,-0.9656806848565664,-0.16371851663940862,-0.3360424381069526,-0.906550482132556,-0.5278817658098667,-0.6874568967320841,-0.38109262533761573,-0.14092797593706521,-0.6400271054145178,-0.7543854993557475,-0.08602422069045802,-0.5607639317792479,-0.6458126227746848,0.6985977264940371,-0.08348900782878944,-0.3084911608981172,-0.5838151204288955,-0.385258800579749,-0.624978944523901,-0.4539914176734356,0.14122498458919652,-1.171484175907806,-0.29957277641932323,-0.18488140086252958,0.08963248938284586,-0.010316207836185094,-0.7258488563020166,-0.10903611752022604,0.8405705480011101,-0.13176398301840575,0.20073595984489323,-0.9592513710122017,-1.4110266476216908,-0.0038191898354117616,0.22116128032634436,0.33544630727383884,-0.4285327354767314,-0.6347939845902381,-0.12294281572997863,-1.021823928974062,-0.7157610625224716,-0.3757212124069664,0.6341257563246061,-0.39501990527210584,-0.5428090616405898,0.6830020648550712,-0.7706519002634293
0.3187273053946233,-0.3759145670443142,-0.035348454170732964,0.6230591730657223,-0.47129913482676916,-0.5239671780410304,-0.6611789020916657,-0.8181470794553197,-0.0861527780248532,-1.1353427071515474,-0.16704942577554482,-0.2989144189017051,-0.0023356976654823297,-0.41682764706835257,-0.14260054057458565,-0.27448752407435983,-1.2053578418425495,-0.29160868134315365,-0.25775170057847013,-0.31795513522779156,-0.22413967256660283,-0.5713969133934069,0.7166179771548098,0.09642384666396835,0.5453327507552311,1.1642643740545144,0.16705367597176066,-0.9216984025454129,-0.6870723485548018,-0.28992307192665195,-0.228219340245935,-0.05448154351580639,0.32931997202068247,-0.5711524507387599,0.2678675428547904,-0.5892007502918769,-0.6512251948273826,-0.34479569971411994,-0.36867758927005917,0.11986334020785733,-0.20210885708262347,0.24206980705537975,-0.22217592233505126,0.21461435839347046,-0.4965576374056073,-0.9383097459107844,-0.8457437776623827,0.015596921841172109,-0.852546699080363,-0.22047502513268075,0.25716989921046646,0.14978503446361885,-0.6574565877608454,-0.5202709282473502,-0.6363209113452748,-0.763641733223763,-0.1735926224337366,0.7100644425498779,-0.49069961640956805,-0.8082672244027774,-0.2371032301546511,-0.8860385701216177,-0.779220369659433,-0.15484104556202663,0.30995249602773195,-0.5080764360043237,0.8643594075334257,-0.03400209170542338,-0.7394609931178157,-0.1386625748364164,0.08264792233695581,-0.7283496734966504,-0.2956412911522408,-1.1383340009478964,0.23852649373461607,0.38756634724022804,0.6491741306165457,0.08410133801594603,-0.12723958568254434,-0.6582644035885481,0.3724624372289533,-0.6734545672931004,-0.3823873241899251,-0.1349108908795059,-0.7993061374025721,-0.01579864693018353,-0.3841479156335378,-0.671583373309994,-0.6887190947433496,-0.19207902426147225,-1.0237360476996606,-0.6991960822627463,-0.26212366441178075,-0.023393612676824327,0.4469029465245676,0.44698353699484944,-0.19670990819164605,-1.1971117880154836,0.626471843260414,-0.48861710494639354
0.4060683577213454,-0.036802669482503464,-0.4719162413076436,-0.6880215470963026,-0.22408320588492942,-0.5492475686343983,-1.2272424261198442,-0.33629315009775085,0.030957998060733304,-0.693843251391674,-0.6412757116633871,-0.36963117100730325,-0.13962177338496026,-0.04957265705478717,-0.32067234367579434,0.18091272153595853,-0.12177538228726381,0.21922545572741967,-0.10606052923472069,0.18929174474860663,-0.45977485710543503,-0.5927347959112781,0.9302198203446208,-0.30343782717367546,0.40558886089711405,0.16691545289333082,-0.11144006063659298,-0.2659892777124954,-0.19684875788421016,-0.3611183793122155,1.0163487868014625,-0.2290732137088799,0.5964633866719212,0.23797548622092174,0.4775484736077238,-1.0642750525881495,-0.6552601051647783,0.7478033920570955,0.23980532803173144,-0.4068536108909636,-0.15191828170162092,0.7779909906622335,0.40085863553204387,-0.0003217792974220626,-0.7635630608090094,-1.3988527577559167,-0.6141446625324849,0.835482739729487,-0.5225963712193363,-0.3343061899352167,1.2667654830371904,0.4980146383618423,-0.4704957674444318,-0.2933640143725773,-0.5789194252856045,-0.3419574749008864,0.12162122546358223,0.4165462106893199,-0.7458253204554467,-0.6542804474833823,0.20003992359282202,-0.6725161706809178,-0.39898522127830816,0.07201384607729933,0.04659198378595374,-0.4378102241419294,0.42397711977036884,-0.13916512000462825,-0.3504334254956925,-1.1416273381947344,0.049516373279683314,-0.816513205720048,-0.3842727131905533,-0.0957980961949774,-0.5901454799316741,-0.18370545767046295,0.5736157531254444,0.0725547202201491,-0.06709422849535683,-0.5078193366624014,0.45539362428760627,0.17445284724910062,-0.20970472280556166,-0.25759395956860115,-0.9282065317717182,-0.7257897448228231,-0.29112236855571055,-0.28342602360798586,-0.4535168572323396,-0.32725455459816866,-0.9655464873647797,-0.8297019773304138,-0.3552703395028962,-0.33916433447294325,0.05233617075661701,0.36644833594439136,0.08290332768864786,-0.7651153584207003,0.6498313419648262,0.005320247850037839
0.24108798440742546,-0.8725487718864519,-0.4053868708875492,0.5945952509786371,-0.010647916822950155,0.29385972812781586,-0.8393112684801372,-0.6610779419658446,0.058556999506700326,-0.8201410216561545,-0.42191760210839885,-0.4095721511494198,-0.1475449537762762,-0.36742953669619194,-0.3518316731964849,0.10117253539865763,-0.728789297128987,-0.6704556156789234,-0.056765522919399534,0.5757866464564808,-0.9574113457124107,0.3536695547119738,0.5341087668357086,0.31943495094835583,-0.898354923283428,-0.23114752047667406,-0.4180126488478705,-0.11049619494702101,4.440426930127961e-05,0.2608491833445499,0.3199632442269492,-0.9491321480228222,0.44811049652033547,-0.8361814091967483,0.17718529417328302,-0.5036759927218976,-0.9308603936408703,0.03293000819458121,-0.12691436318718363,-0.5110833090345198,-0.03784415130029222,0.43114717591463464,-0.442214215272892,0.23534266212419774,-0.3410037267722553,-0.3850599167319434,0.05090259872138672,0.09191753935852265,-0.2807754729145192,-0.482694768608981,-0.22162640264666572,-0.26072205201882054,0.021004634590153996,-0.26938888269992267,0.2313112252567691,-0.323604984541839,-1.243693645076235,-0.2971504794725918,-0.015011291925236524,-0.49078084478933776,0.11351264572097416,-0.5866998317979412,-0.6661208791294326,-0.2864520047445032,0.037836696446292256,-0.7457321690072969,0.1528986059342872,-0.1911824698683602,-0.4874789322896076,0.20788983928002638,-0.8313982031289892,-0.807169803028899,-0.5819291802539904,-0.31839629501876027,-0.9486521749866293,0.017896839446415586,-0.46905155590120556,-0.03147534699797884,-0.06372874569959235,-0.3834186941165392,-0.832403891765476,0.1933867454445173,-0.416436974537197,-0.33903042896756846,-0.6320600021404993,-0.5296020876822517,-0.016054423262083294,0.047276442961095094,-0.8237286701510799,0.03340704374045711,-0.7223680547273209,-0.22445989056180693,-0.2950796718759295,-0.8010023856538296,-0.4324687705589533,-0.06730448767985785,-0.4549411197134449,-0.8917855531685428,0.337666017044485,-0.5822460438863996
0.011119402056739466,0.08236208482662766,-0.5088996963634248,0.945706962916609,-0.09250174627734191,-0.22119811727678945,-0.40996162601991815,-0.6326059131865724,-0.18850848048685814,-1.1552789719452252,0.061597540976723576,-0.009434493830311915,-0.4262620480613192,-0.07041380254996234,-0.368747680668214,-0.7812964376123452,-1.2983485609020686,0.11105664901672588,-0.3801451029411953,-0.05372345634854574,-0.09306349663239061,-0.5692158271456872,0.2828568600037729,0.06509694703554955,-0.3525626011542358,0.3415605365218847,-0.05895465356919534,-1.223259804347353,-0.41980994689689005,-0.2702334837361665,-0.28820082542912995,-0.6419287987867297,0.6911947108226962,-0.3931991450360496,0.6537632809231512,0.05405324183407112,-1.072107385519018,0.06185382518695338,-0.43750175410168934,-0.02085963157175668,0.3132943260043442,-0.13409576659907407,0.2868171904209503,-0.38510261472556623,-0.3463091655172965,-0.22439429021799517,-0.4603267965534004,-0.0005079983624617444,-0.09652664079790997,-0.8245370021163796,0.313055259344953,0.09454858363967,-0.4013803135995973,-0.17977786809358723,-0.0547830353802625,-0.46273427119444765,-0.4841437047436659,-0.3152784912669552,-0.6665104991150728,-0.6140526001610148,0.35953906338269115,-0.8077457649560152,-0.5786911363962831,0.012940361730590186,0.9458247969638844,-0.7090587580037412,0.37896781307944566,-0.39481694367475983,-0.6267238386112107,-0.18634442169740095,-0.34474539189995207,-0.8058800056124074,-0.533823557566086,-0.058461198574124074,-0.3412964491647402,-0.1847883864670057,0.1576253615474005,0.13126842281972928,0.3391351722064241,-0.6067184878193379,-0.03787837208491026,-0.7172833734036558,-0.29175540164029695,-0.03376490795445711,-0.587810820092623,-0.47508146612287305,-0.41880229052319196,-0.3958962908982197,-0.9392186134940707,-0.19611930269806613,-0.6739078456545113,-0.669647051459027,-0.3752075392822154,-0.44256544838498574,0.2835318930767587,0.15857710058996807,0.158849376323939,-1.082573222269358,0.6330271252058607,-0.25752385552960155
-0.4569905754880163,-0.33605352160270724,-0.39664317752263784,0.870411953978372,-0.1908574913373467,0.41930720784632675,-0.7075226394179438,-0.2331823966393957,-0.16170046212189146,-0.6821021858840596,-0.09015908605910036,-0.44914601184952613,0.035267607422778575,-0.20800671245065686,-0.5597595742534288,-0.9335331545726077,-0.9231952601022977,-0.02921072571849449,-0.09769047305871324,0.09691769210821508,-0.9146037295256413,-0.38168370501538595,0.44502436678082974,0.680956577517269,-0.3882371902857263,0.19959099014442835,0.1031580426384705,-0.2015719692018754,-0.44206835341057943,-0.2978386054269031,0.20343363292304228,-0.15047733580532938,0.9769738861007442,-0.05654650047273114,-0.06981098536323763,0.07940870205060087,-1.33764949825355,0.6703246355390624,0.29741178246273564,-0.10551653611681414,-0.3208818559256321,-0.5538733241191365,-0.14467279388540255,0.04766687405287899,-0.43070828497752867,0.10555812785058664,-0.0811906938633948,0.3987731799248684,-0.9745149428802411,-0.624654154984677,0.42117842504715497,0.5353398496098569,-0.5563350964863273,-0.42495654931992155,-0.12451188125835551,-0.04120591666901271,-0.7828416068481397,-0.2974572067022453,-0.5518894001896784,-0.8739600410490008,0.10543036718531856,-0.6924354503515945,-0.5866950178578189,-0.5847539225658521,0.17978997210527253,-0.4212072388563466,-0.32017950298090936,0.062327280244405876,-0.6077458748286926,-0.5371970264886343,0.014392568470239446,-1.049944917771555,-0.4384249863785106,-0.23377459831537653,0.8599321702649041,-0.4944840686561733,0.3608632323286192,-0.10948355308648594,0.10990747209384032,-0.14846895978390445,-1.0489605426547686,-0.24462594174427071,-0.4241517463707886,-0.6399477136997334,-0.12810544685041825,-0.7977786146962316,0.0503711975791853,-0.28090919346618676,-0.6425934274933366,-0.17151901651984108,-1.1638282201420669,-1.218095677231747,-0.3803054776604353,-0.6666911548355136,0.1457407950999286,0.2043316888310057,-0.18545622453591143,-1.0009472179168157,0.8142434811629982,-1.1189148715646948
0.26054616458768165,-0.09449227956983954,-0.5765512648765587,0.27299487094112673,-0.26630303861865945,0.30620394302942894,-0.6559892262115298,-0.33442318760352424,-0.5718846657761546,-0.6998651560859132,-0.2657631268069747,-0.43650543979079726,-0.5034575744039026,-0.3028655732167738,-0.405722549238111,-0.025351184455933925,-0.8344982166592959,-0.13094860474834857,-0.12283027496530252,-0.04171193411936842,-0.6246803522079253,-0.6111082009536677,0.33683666313733934,0.3189503920617824,0.01645288260725378,1.2138938191905928,-0.11239483645820587,0.1621380947444766,-0.1637525236677048,-0.6684989877243392,0.2339427922408164,-0.45127331825014044,0.8064969385610327,-0.47587897155661213,0.2148734580989581,-0.47702184562731353,-0.5798549383763185,0.10222181466511782,0.5507227602512909,-0.32497822365003165,-0.1566220226591,0.9561289893790241,-0.2953317471054771,0.06596978787900339,-0.22267574426987455,-0.30254561990522494,-0.03978880434661559,0.34825713085950843,-0.4270994281724276,-0.14475823329394194,0.22963732405713455,-0.40013724839883397,-0.7616748143475406,-0.7162241351990223,-0.5852448744739399,-0.17487766301675686,-0.11949096927658613,-0.3894537842843614,-0.7457390209878629,-0.43927123566825926,-0.15016735267258513,-0.7695136612064374,-0.6776795004282044,0.14198880984891332,0.30991464161807036,-1.1269273589186553,0.8306224386275277,0.04039524683647502,-0.40784923151337804,-0.7959411093063887,0.05131851615718195,-0.7947792249863698,-0.602152630026783,-0.05732078262067547,-0.9260699097706858,-0.8923848977254742,0.41760080143563205,0.4630839033832824,-0.1024251156437527,-0.6380482590257882,0.4045418067872839,0.12476157580356435,0.010870465851411793,1.18510971021165,-0.9744359506223932,-0.023438292913067683,-0.6993961708586084,-0.14560634546422715,-1.3559795523667642,-0.2855732552178591,-0.6535466717006599,-0.624701317103007,-0.6624337355224382,-0.24829190817185798,0.22076900920251386,0.11241131520933148,-0.012195101306422077,-1.1015015529891987,0.10314301725723043,0.1527118323124675
